stop_id,MSOA11CD,MSOA11NM,stop_name,geometry
490012355W,E02000839,Southwark 033,Southwark Sports Ground,POINT (-0.075916 51.4428)
490001326W,E02000839,Southwark 033,West Dulwich,POINT (-0.092019 51.44106)
490006233E,E02000839,Southwark 033,Dulwich College,POINT (-0.086845 51.44125)
490006233W,E02000839,Southwark 033,Dulwich College,POINT (-0.0855 51.44143)
490005751N,E02000839,Southwark 033,Crescent Wood Road,POINT (-0.066731 51.43404)
490006101N,E02000839,Southwark 033,Dome Hill Park,POINT (-0.074887 51.42964)
490006199N,E02000839,Southwark 033,Droitwich Close,POINT (-0.069504 51.43277)
490008352N,E02000839,Southwark 033,Horniman Park,POINT (-0.064034 51.44032)
490008849N,E02000839,Southwark 033,Sydenham Hill  Kirkdale,POINT (-0.064429 51.43712)
490014370A,E02000839,Southwark 033,Wells Park Road,POINT (-0.073241 51.43183)
490014370B,E02000839,Southwark 033,Wells Park Road,POINT (-0.073368 51.43154)
490001116N,E02000839,Southwark 033,Gipsy Hill Station,POINT (-0.083726 51.42502)
490001116S,E02000839,Southwark 033,Gipsy Hill Station,POINT (-0.08347 51.42392)
490006239S,E02000839,Southwark 033,Dulwich Wood Avenue,POINT (-0.083943 51.42568)
490007194N,E02000839,Southwark 033,Gipsy Hill  Gipsy Road,POINT (-0.085733 51.42758)
490007194S,E02000839,Southwark 033,Gipsy Hill  Gipsy Road,POINT (-0.085265 51.42742)
490000117D,E02000540,Hounslow 015,Hounslow East,POINT (-0.357041 51.47346)
490000117E,E02000540,Hounslow 015,Hounslow East,POINT (-0.356757 51.47294)
490015241C,E02000540,Hounslow 015,Hounslow Bus Station,POINT (-0.355652 51.47045)
490015241S,E02000540,Hounslow 015,Hounslow Bus Station,POINT (-0.355193 51.47119)
490008392Z1,E02000540,Hounslow 015,Hounslow Bus Station,POINT (-0.354454 51.47093)
490015241B,E02000540,Hounslow 015,School Road (TW3),POINT (-0.355863 51.47018)
490016391W,E02000540,Hounslow 015,Worton Gardens,POINT (-0.350122 51.47606)
490016392E,E02000540,Hounslow 015,Witham Road,POINT (-0.348131 51.47617)
490016392W,E02000540,Hounslow 015,Witham Road,POINT (-0.346654 51.47599)
490016393N,E02000540,Hounslow 015,Eversley Crescent,POINT (-0.345578 51.47748)
490001158A,E02000540,Hounslow 015,Isleworth,POINT (-0.337614 51.47512)
490004327W1,E02000540,Hounslow 015,Bridge Road (TW3),POINT (-0.350384 51.4716)
490004327W2,E02000540,Hounslow 015,Bridge Road (TW3),POINT (-0.349389 51.47201)
490008392F,E02000540,Hounslow 015,Hounslow Bus Station,POINT (-0.353616 51.47101)
490008392G,E02000540,Hounslow 015,Hounslow Bus Station,POINT (-0.353651 51.47082)
490008510W,E02000540,Hounslow 015,West Thames College,POINT (-0.342549 51.47481)
490012599E,E02000540,Hounslow 015,Star Road,POINT (-0.346749 51.47296)
490012599W,E02000540,Hounslow 015,Star Road,POINT (-0.347164 51.47263)
490013620E,E02000540,Hounslow 015,Thornbury Road,POINT (-0.344652 51.47402)
490008393W1,E02000540,Hounslow 015,Hounslow Bus Station,POINT (-0.35487 51.47096)
490012528N,E02000540,Hounslow 015,Stanborough Road,POINT (-0.348946 51.47075)
490012528S,E02000540,Hounslow 015,Stanborough Road,POINT (-0.348354 51.47037)
490008393W,E02000540,Hounslow 015,Hounslow Bus Station,POINT (-0.354873 51.47087)
490009287N,E02000540,Hounslow 015,Isleworth Station  Rennels Way,POINT (-0.338639 51.47463)
490009287S,E02000540,Hounslow 015,Isleworth Station  Rennels Way,POINT (-0.338286 51.47446)
490008496E,E02000540,Hounslow 015,Heath Road Hounslow,POINT (-0.360655 51.46382)
490001132A,E02000806,Richmond upon Thames 023,Hampton,POINT (-0.371247 51.4158)
490001132B,E02000806,Richmond upon Thames 023,Hampton,POINT (-0.371998 51.41568)
490003224E,E02000806,Richmond upon Thames 023,Algar Court,POINT (-0.363594 51.41383)
490007125E,E02000806,Richmond upon Thames 023,Garrick Villa,POINT (-0.359249 51.41269)
490007125W,E02000806,Richmond upon Thames 023,Garrick Villa,POINT (-0.357022 51.41184)
490007713D,E02000806,Richmond upon Thames 023,Hampton Court Green,POINT (-0.343379 51.40616)
490007713E,E02000806,Richmond upon Thames 023,Hampton Court Green,POINT (-0.342991 51.40577)
490007724W,E02000806,Richmond upon Thames 023,Hampton  Thames Street,POINT (-0.362149 51.41283)
490007727A,E02000806,Richmond upon Thames 023,Chestnut Avenue  Hampton,POINT (-0.337838 51.40671)
490007727B,E02000806,Richmond upon Thames 023,Chestnut Avenue  Hampton,POINT (-0.338258 51.40663)
490007729C,E02000806,Richmond upon Thames 023,Hampton Court Palace,POINT (-0.34113 51.40633)
490007734E,E02000806,Richmond upon Thames 023,Hampton Lodge,POINT (-0.346964 51.40802)
490007734W,E02000806,Richmond upon Thames 023,Hampton Lodge,POINT (-0.34533 51.40709)
490007735E,E02000806,Richmond upon Thames 023,Hampton & Richmond Borough F C,POINT (-0.366388 51.41494)
490007735W,E02000806,Richmond upon Thames 023,Hampton & Richmond Borough F C,POINT (-0.365835 51.41469)
490007741D,E02000806,Richmond upon Thames 023,Church Grove The King's Field,POINT (-0.312977 51.41065)
490008299N,E02000806,Richmond upon Thames 023,Holly Bush Lane,POINT (-0.375219 51.42137)
490008299S,E02000806,Richmond upon Thames 023,Holly Bush Lane,POINT (-0.375319 51.4218)
490010714E,E02000806,Richmond upon Thames 023,Paddock Gates,POINT (-0.325694 51.40736)
490010777E,E02000806,Richmond upon Thames 023,Park House,POINT (-0.331312 51.40706)
490010777W,E02000806,Richmond upon Thames 023,Park House,POINT (-0.331691 51.40652)
490011238N,E02000806,Richmond upon Thames 023,Priory Road (TW12),POINT (-0.374034 51.41869)
490011238S,E02000806,Richmond upon Thames 023,Priory Road (TW12),POINT (-0.373749 51.41822)
490012423E,E02000806,Richmond upon Thames 023,St. Albans Lodge,POINT (-0.35528 51.4115)
490013570E,E02000806,Richmond upon Thames 023,St Alban's Riverside,POINT (-0.350216 51.40956)
490013570W,E02000806,Richmond upon Thames 023,St Alban's Riverside,POINT (-0.350761 51.40959)
490016407E,E02000806,Richmond upon Thames 023,Ormond Drive,POINT (-0.360405 51.42217)
490016407W,E02000806,Richmond upon Thames 023,Ormond Drive,POINT (-0.359838 51.42195)
490010543S,E02000806,Richmond upon Thames 023,Oldfield Road  Percy Road,POINT (-0.372968 51.4139)
490010939E,E02000806,Richmond upon Thames 023,Percy Road,POINT (-0.373543 51.41389)
490012491E,E02000806,Richmond upon Thames 023,Stain Hill Reservoir,POINT (-0.382315 51.41389)
490012798E,E02000806,Richmond upon Thames 023,Hampton Care Nursing Home,POINT (-0.377521 51.41364)
490012798W,E02000806,Richmond upon Thames 023,Hampton Care Nursing Home,POINT (-0.37849 51.41348)
490007725N,E02000806,Richmond upon Thames 023,Hampton Church,POINT (-0.360696 51.41365)
490007725S,E02000806,Richmond upon Thames 023,Hampton Church,POINT (-0.360125 51.41433)
490007729F,E02000806,Richmond upon Thames 023,Hampton Court Palace,POINT (-0.341862 51.40439)
490007736N,E02000806,Richmond upon Thames 023,Hampton Pool,POINT (-0.35881 51.41811)
490007736S,E02000806,Richmond upon Thames 023,Hampton Pool,POINT (-0.358891 51.41826)
490010757N,E02000806,Richmond upon Thames 023,Park Close,POINT (-0.359445 51.41565)
490010757S,E02000806,Richmond upon Thames 023,Park Close,POINT (-0.358759 51.41593)
490013975S,E02000806,Richmond upon Thames 023,Uxbridge Road Hampton,POINT (-0.359003 51.42116)
490004792W,E02000806,Richmond upon Thames 023,Carlisle School,POINT (-0.363174 51.42278)
490010276W,E02000806,Richmond upon Thames 023,Nightingale Road Hampton,POINT (-0.371459 51.42277)
490010938W,E02000806,Richmond upon Thames 023,Percy Road (TW12),POINT (-0.374202 51.42247)
490001173R,E02000606,Kingston upon Thames 009,Kingston,POINT (-0.302742 51.41252)
490003909N,E02000606,Kingston upon Thames 009,Wood Street,POINT (-0.305826 51.41155)
490003909P2,E02000606,Kingston upon Thames 009,Wood Street,POINT (-0.30563 51.41141)
490005800A2,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.298807 51.41237)
490005800A7,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.299294 51.41243)
4.90E+10,E02000606,Kingston upon Thames 009,Eden Street,POINT (-0.302513 51.41015)
490001173Q,E02000606,Kingston upon Thames 009,Kingston,POINT (-0.303157 51.41257)
490003909P1,E02000606,Kingston upon Thames 009,Wood Street,POINT (-0.305411 51.41149)
490005800A6,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.299394 51.41244)
490005800A1,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.299109 51.41237)
490001173T,E02000606,Kingston upon Thames 009,Kingston,POINT (-0.300596 51.41181)
490004478F,E02000606,Kingston upon Thames 009,Brook Street (KT1),POINT (-0.303485 51.40838)
490004478G,E02000606,Kingston upon Thames 009,Brook Street (KT1),POINT (-0.303739 51.40851)
490005800A3,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.298549 51.41236)
490006412D2,E02000606,Kingston upon Thames 009,Eden Street,POINT (-0.30232 51.40993)
4.90E+11,E02000606,Kingston upon Thames 009,Eden Street,POINT (-0.302358 51.41046)
490005800A9,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.299078 51.41244)
490006412D1,E02000606,Kingston upon Thames 009,Eden Street,POINT (-0.302006 51.41025)
490006412H,E02000606,Kingston upon Thames 009,St James Road,POINT (-0.304789 51.40888)
490007595J,E02000606,Kingston upon Thames 009,Guildhall  Rose Theatre,POINT (-0.306329 51.40884)
490007595K,E02000606,Kingston upon Thames 009,Guildhall  Rose Theatre,POINT (-0.306644 51.40888)
490008821E,E02000606,Kingston upon Thames 009,Kingston Hall Road,POINT (-0.306288 51.40761)
490008821W,E02000606,Kingston upon Thames 009,Kingston Hall Road,POINT (-0.306038 51.40736)
490005498N,E02000606,Kingston upon Thames 009,Kingston Crown Court College,POINT (-0.304169 51.40621)
490008829S,E02000606,Kingston upon Thames 009,Kingston University  County Hall,POINT (-0.304137 51.40434)
490008830N,E02000606,Kingston upon Thames 009,Kingston University  County Hall,POINT (-0.304529 51.40307)
490009627N,E02000606,Kingston upon Thames 009,Maple Road (KT6),POINT (-0.304579 51.39861)
490009627S,E02000606,Kingston upon Thames 009,Maple Road (KT6),POINT (-0.304597 51.39891)
490013034S,E02000606,Kingston upon Thames 009,Surbiton Crescent,POINT (-0.303974 51.4006)
490013035N,E02000606,Kingston upon Thames 009,Surbiton Road  Penrhyn Road,POINT (-0.303703 51.40093)
490013315N,E02000606,Kingston upon Thames 009,The Crescent Surbiton,POINT (-0.304148 51.39626)
490003493W,E02000606,Kingston upon Thames 009,Fairfield South,POINT (-0.299962 51.40759)
490005800A12,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.298561 51.41242)
490007158W,E02000606,Kingston upon Thames 009,Geneva Road,POINT (-0.299173 51.40056)
490008821UL,E02000606,Kingston upon Thames 009,Kingston Hall Road,POINT (-0.305902 51.40754)
490009333W,E02000606,Kingston upon Thames 009,Lower Marsh Lane,POINT (-0.295545 51.40147)
490013030E,E02000606,Kingston upon Thames 009,Maple Road (KT6),POINT (-0.303256 51.399)
490013030S,E02000606,Kingston upon Thames 009,Maple Road (KT6),POINT (-0.303324 51.39874)
490005800A16,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.298533 51.41239)
490006364N,E02000606,Kingston upon Thames 009,East Lane (KT1),POINT (-0.308276 51.40635)
490006364S,E02000606,Kingston upon Thames 009,East Lane (KT1),POINT (-0.307736 51.40656)
490013037E,E02000606,Kingston upon Thames 009,Surbiton Road  Milestone House,POINT (-0.306506 51.40287)
490013037W,E02000606,Kingston upon Thames 009,Surbiton Road  Milestone House,POINT (-0.306933 51.403)
490014817S,E02000606,Kingston upon Thames 009,Woodbines Avenue,POINT (-0.307476 51.40426)
4.90E+09,E02000606,Kingston upon Thames 009,Eden Street,POINT (-0.302722 51.40996)
490005800A15,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.298273 51.41242)
490018502E,E02000606,Kingston upon Thames 009,Maplehurst Close,POINT (-0.303082 51.40023)
490018502H,E02000606,Kingston upon Thames 009,Maplehurst Close,POINT (-0.303131 51.40005)
490018503N,E02000606,Kingston upon Thames 009,Surbiton Hill Road  Hollyfield School,POINT (-0.299302 51.39555)
490018503S,E02000606,Kingston upon Thames 009,Surbiton Hill Road  Hollyfield School,POINT (-0.299278 51.39581)
490005800A13,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.298704 51.41243)
490003600N,E02000606,Kingston upon Thames 009,Cheyne Hill,POINT (-0.295699 51.39966)
490004603N,E02000606,Kingston upon Thames 009,Burney Avenue,POINT (-0.296334 51.39767)
490004603S,E02000606,Kingston upon Thames 009,Burney Avenue,POINT (-0.296268 51.39673)
490009421S,E02000606,Kingston upon Thames 009,Lower Marsh Lane,POINT (-0.295073 51.40065)
490003249P3,E02000606,Kingston upon Thames 009,All Saints Church Clarence St,POINT (-0.306049 51.41098)
490005800A10,E02000606,Kingston upon Thames 009,Cromwell Road Bus Station,POINT (-0.298963 51.41244)
4.90E+09,E02000803,Richmond upon Thames 020,Acacia Road Hampton,POINT (-0.372037 51.42592)
490003064W,E02000803,Richmond upon Thames 020,Acacia Road Hampton,POINT (-0.372557 51.42587)
490005665N,E02000803,Richmond upon Thames 020,Courtlands Avenue (TW12),POINT (-0.376144 51.42289)
490005665S,E02000803,Richmond upon Thames 020,Courtlands Avenue (TW12),POINT (-0.375973 51.42283)
490007113W,E02000803,Richmond upon Thames 020,Garden Close (TW12),POINT (-0.37634 51.42952)
490007115N,E02000803,Richmond upon Thames 020,Garden Court,POINT (-0.378555 51.43117)
490007115S,E02000803,Richmond upon Thames 020,Garden Court,POINT (-0.378101 51.43098)
490010275S,E02000803,Richmond upon Thames 020,Nightingale Road (TW12),POINT (-0.371653 51.42743)
490010460N,E02000803,Richmond upon Thames 020,Nurserylands Shopping Centre,POINT (-0.376816 51.42541)
490010460S,E02000803,Richmond upon Thames 020,Nurserylands Shopping Centre,POINT (-0.375424 51.42614)
490011472E,E02000803,Richmond upon Thames 020,Hampton School,POINT (-0.374074 51.42853)
490011472W,E02000803,Richmond upon Thames 020,Hampton School,POINT (-0.373939 51.42828)
490007770N,E02000803,Richmond upon Thames 020,Uxbridge Road  Hampton Sainsbury's,POINT (-0.375178 51.43471)
490010804E,E02000803,Richmond upon Thames 020,Park Road Hampton Hill,POINT (-0.366057 51.43065)
490010804W,E02000803,Richmond upon Thames 020,Park Road Hampton Hill,POINT (-0.366241 51.43074)
490011345E,E02000803,Richmond upon Thames 020,Queens Road (TW12),POINT (-0.368458 51.43312)
490011345W,E02000803,Richmond upon Thames 020,Queens Road (TW12),POINT (-0.36935 51.43352)
490012730N,E02000803,Richmond upon Thames 020,Windmill Road Hampton Hill,POINT (-0.365099 51.4293)
490012730S,E02000803,Richmond upon Thames 020,Windmill Road Hampton Hill,POINT (-0.364819 51.42907)
490016458N,E02000803,Richmond upon Thames 020,Hanworth Road,POINT (-0.363287 51.42486)
490016458S,E02000803,Richmond upon Thames 020,Hanworth Road,POINT (-0.363053 51.42535)
490003167E,E02000803,Richmond upon Thames 020,Albury Close,POINT (-0.367347 51.42311)
490003167W,E02000803,Richmond upon Thames 020,Albury Close,POINT (-0.368857 51.42314)
490004792E,E02000803,Richmond upon Thames 020,Carlisle School,POINT (-0.364147 51.42292)
490005395E,E02000803,Richmond upon Thames 020,Cleveland Avenue,POINT (-0.379116 51.42222)
490007061E,E02000803,Richmond upon Thames 020,Fulmer Close,POINT (-0.382865 51.42723)
490007765W,E02000803,Richmond upon Thames 020,Roy Grove,POINT (-0.366889 51.42589)
490007768W,E02000803,Richmond upon Thames 020,Nightingale Road (TW12),POINT (-0.370554 51.4272)
490010276E,E02000803,Richmond upon Thames 020,Nightingale Road Hampton,POINT (-0.371413 51.42285)
490010540S,E02000803,Richmond upon Thames 020,Old Farm Road,POINT (-0.382001 51.424)
490010938E,E02000803,Richmond upon Thames 020,Percy Road (TW12),POINT (-0.374877 51.4225)
490012527S,E02000803,Richmond upon Thames 020,Stanborough Close,POINT (-0.380095 51.42585)
490012680S,E02000803,Richmond upon Thames 020,Stewart Close,POINT (-0.38551 51.42852)
4.90E+10,E02000803,Richmond upon Thames 020,Springfield Avenue,POINT (-0.369105 51.42587)
490003717W,E02000553,Hounslow 028,New Close,POINT (-0.388657 51.43105)
490003718N,E02000553,Hounslow 028,Bear Road Flyover,POINT (-0.392152 51.43274)
490003718S,E02000553,Hounslow 028,Bear Road Flyover,POINT (-0.392101 51.43418)
490010807N,E02000553,Hounslow 028,Park Road Hanworth,POINT (-0.391603 51.43607)
490010807S,E02000553,Hounslow 028,Park Road Hanworth,POINT (-0.39123 51.43687)
490012703S,E02000553,Hounslow 028,St George's Road Hanworth,POINT (-0.391372 51.432)
490013103E,E02000553,Hounslow 028,Swan Close,POINT (-0.386306 51.43329)
490013103W,E02000553,Hounslow 028,Swan Close,POINT (-0.386444 51.43304)
490013110N,E02000553,Hounslow 028,Green Lane (TW13),POINT (-0.391095 51.43129)
490013110S,E02000553,Hounslow 028,Green Lane (TW13),POINT (-0.390142 51.43056)
490013228E,E02000553,Hounslow 028,Hampton Lane,POINT (-0.383314 51.43286)
490013228N,E02000553,Hounslow 028,Hampton Lane,POINT (-0.383858 51.43294)
490003718E,E02000553,Hounslow 028,Bear Road Flyover,POINT (-0.392284 51.43348)
490003718W,E02000553,Hounslow 028,Bear Road Flyover,POINT (-0.392669 51.43317)
490004851E,E02000553,Hounslow 028,Castle Way,POINT (-0.397856 51.4317)
490005288W,E02000553,Hounslow 028,Church Road (TW13),POINT (-0.397839 51.43138)
490005778W,E02000553,Hounslow 028,Crispen Road,POINT (-0.384299 51.43513)
490010148E,E02000553,Hounslow 028,Nallhead Road,POINT (-0.400703 51.43093)
490010148W,E02000553,Hounslow 028,Nallhead Road,POINT (-0.40066 51.43052)
490004851N,E02000553,Hounslow 028,Castle Way,POINT (-0.398834 51.43295)
490006077E,E02000553,Hounslow 028,Dickenson Road (TW13),POINT (-0.396549 51.42878)
490007771W,E02000553,Hounslow 028,Hanworth War Memorial,POINT (-0.390897 51.42956)
490009757N,E02000553,Hounslow 028,McCarthy Road,POINT (-0.393993 51.42823)
490009757S,E02000553,Hounslow 028,McCarthy Road,POINT (-0.393777 51.42822)
490013010E,E02000553,Hounslow 028,Sunbury Way,POINT (-0.401289 51.43104)
490013010Z,E02000553,Hounslow 028,Sunbury Way,POINT (-0.401671 51.43081)
490007473E,E02000553,Hounslow 028,Green Lane (TW13),POINT (-0.388991 51.42975)
490005704E,E02000538,Hounslow 013,Waye Avenue,POINT (-0.412031 51.48008)
490005704W,E02000538,Hounslow 013,Waye Avenue,POINT (-0.414336 51.48047)
490013235N,E02000538,Hounslow 013,The Avenue Cranford,POINT (-0.410545 51.48058)
490013235S,E02000538,Hounslow 013,The Avenue Cranford,POINT (-0.410414 51.4802)
490013494N,E02000538,Hounslow 013,The Parkway,POINT (-0.409185 51.48324)
490013494S,E02000538,Hounslow 013,The Parkway,POINT (-0.408634 51.48335)
490005707W,E02000538,Hounslow 013,Cranford Library  The Parkway,POINT (-0.406519 51.47833)
490013235E,E02000538,Hounslow 013,The Avenue Cranford,POINT (-0.409962 51.47953)
490013235W,E02000538,Hounslow 013,The Avenue Cranford,POINT (-0.409315 51.47911)
490013495E,E02000538,Hounslow 013,The Parkway Cranford,POINT (-0.405314 51.47819)
490007467E,E02000538,Hounslow 013,Green Lane,POINT (-0.394458 51.46091)
490013285E,E02000538,Hounslow 013,The Parkway Hatton,POINT (-0.403876 51.47279)
490003402N,E02000538,Hounslow 013,Green Lane (TW4),POINT (-0.403232 51.46854)
490003402S,E02000538,Hounslow 013,Green Lane (TW4),POINT (-0.403591 51.46897)
4.90E+09,E02000538,Hounslow 013,Basildene Road,POINT (-0.395344 51.46809)
490003666W1,E02000538,Hounslow 013,Basildene Road,POINT (-0.39593 51.4682)
490009147N,E02000538,Hounslow 013,Lichfield Road (TW4),POINT (-0.400181 51.46809)
490009147S,E02000538,Hounslow 013,Lichfield Road (TW4),POINT (-0.400995 51.46746)
490011871N,E02000538,Hounslow 013,Beavers Community School,POINT (-0.398639 51.46895)
490011871W,E02000538,Hounslow 013,Beavers Community School,POINT (-0.398621 51.46906)
490020182E,E02000538,Hounslow 013,Travelodge Heathrow Central,POINT (-0.408997 51.47872)
490005705S,E02000529,Hounslow 004,Cranford Lane,POINT (-0.380808 51.48421)
490010221E,E02000529,Hounslow 004,New Heston Road,POINT (-0.379862 51.48487)
490010221W,E02000529,Hounslow 004,New Heston Road,POINT (-0.377555 51.48495)
490010221S,E02000529,Hounslow 004,New Heston Road,POINT (-0.38063 51.48516)
490011402E,E02000529,Hounslow 004,Raleigh Road,POINT (-0.384685 51.49269)
490011586S,E02000529,Hounslow 004,Ringway,POINT (-0.381237 51.4908)
490006811N1,E02000529,Hounslow 004,Fern Lane,POINT (-0.371668 51.48971)
490006811N2,E02000529,Hounslow 004,Fern Lane,POINT (-0.371756 51.49006)
490005706N,E02000530,Hounslow 005,Quinton Close,POINT (-0.406151 51.48476)
490008115E,E02000530,Hounslow 005,Harlech Gardens,POINT (-0.397318 51.4853)
490008115W,E02000530,Hounslow 005,Harlech Gardens,POINT (-0.398435 51.48508)
490010365E,E02000530,Hounslow 005,Northfield Road,POINT (-0.392827 51.4844)
490010365W,E02000530,Hounslow 005,Northfield Road,POINT (-0.392485 51.4843)
490012243E,E02000530,Hounslow 005,Cranford Lane  Redwood Estate,POINT (-0.40394 51.48498)
490012243W,E02000530,Hounslow 005,Cranford Lane  Redwood Estate,POINT (-0.403843 51.48486)
490005703N,E02000530,Hounslow 005,Cranford Community School,POINT (-0.405364 51.48708)
490005703S,E02000530,Hounslow 005,Cranford Community School,POINT (-0.405318 51.48675)
490007802N,E02000530,Hounslow 005,Navigator Park,POINT (-0.401083 51.49706)
490007802S,E02000530,Hounslow 005,Navigator Park,POINT (-0.400915 51.4965)
490008113N,E02000530,Hounslow 005,Heston Centre,POINT (-0.402323 51.49332)
490008113S,E02000530,Hounslow 005,Heston Centre,POINT (-0.402015 51.49348)
490012242E,E02000530,Hounslow 005,Wentworth Road,POINT (-0.399761 51.49737)
490014393W2,E02000530,Hounslow 005,Wentworth Road,POINT (-0.398914 51.49687)
490005562E,E02000530,Hounslow 005,Convent Way Shopping Precinct,POINT (-0.393466 51.49449)
490005562W,E02000530,Hounslow 005,Convent Way Shopping Precinct,POINT (-0.3924 51.49408)
490010380E,E02000530,Hounslow 005,Holly Farm Road,POINT (-0.389094 51.49346)
490010380W,E02000530,Hounslow 005,Holly Farm Road,POINT (-0.388842 51.49326)
490011402W,E02000530,Hounslow 005,Raleigh Road,POINT (-0.385403 51.49274)
490011586N,E02000530,Hounslow 005,Ringway,POINT (-0.381475 51.49179)
490014393E,E02000530,Hounslow 005,Wentworth Road,POINT (-0.397368 51.4962)
490014393W1,E02000530,Hounslow 005,Wentworth Road,POINT (-0.39697 51.49562)
490004573E,E02000530,Hounslow 005,Hayes Road  Tesco,POINT (-0.4056 51.49809)
490004573W,E02000530,Hounslow 005,Hayes Road  Tesco,POINT (-0.40394 51.49775)
490015280N,E02000530,Hounslow 005,Bulls Bridge Tesco,POINT (-0.405941 51.49864)
490016379N,E02000530,Hounslow 005,Brabazon Road  Cranford Lane,POINT (-0.40069 51.48442)
490016379S,E02000530,Hounslow 005,Brabazon Road  Cranford Lane,POINT (-0.400483 51.48417)
490016380N,E02000530,Hounslow 005,Bleriot Road,POINT (-0.399983 51.4828)
490016382N,E02000530,Hounslow 005,Alcock Road,POINT (-0.395537 51.48186)
490005798W,E02000546,Hounslow 021,Cromwell Road (TW3),POINT (-0.369781 51.45981)
490008126EB,E02000546,Hounslow 021,Hibernia Road,POINT (-0.367469 51.46208)
490010173N,E02000546,Hounslow 021,Nelson Road (Hounslow),POINT (-0.372138 51.4575)
490010173S,E02000546,Hounslow 021,Nelson Road (Hounslow),POINT (-0.371621 51.45787)
490003961N1,E02000546,Hounslow 021,Staines Road Hounslow,POINT (-0.378001 51.46467)
490007371N,E02000546,Hounslow 021,Granville Avenue,POINT (-0.37444 51.45955)
490007371S,E02000546,Hounslow 021,Granville Avenue,POINT (-0.374457 51.46029)
490016507N,E02000546,Hounslow 021,Marshall Close,POINT (-0.3763 51.46228)
490009702W,E02000546,Hounslow 021,Staines Road  Martindale Road,POINT (-0.38361 51.464)
490014362W,E02000546,Hounslow 021,Wellington Road South,POINT (-0.379722 51.46486)
490007467W,E02000546,Hounslow 021,Green Lane,POINT (-0.39781 51.45976)
490008395W,E02000546,Hounslow 021,Barrack Road,POINT (-0.389275 51.46216)
490008506E,E02000546,Hounslow 021,Islay Gardens,POINT (-0.391793 51.46178)
490008506W,E02000546,Hounslow 021,Islay Gardens,POINT (-0.392277 51.46152)
4.90E+09,E02000546,Hounslow 021,Cavalry Barracks,POINT (-0.387829 51.46725)
490008390W1,E02000546,Hounslow 021,Cavalry Barracks,POINT (-0.389431 51.46715)
490018735E,E02000546,Hounslow 021,Beavers Crescent,POINT (-0.391585 51.46729)
490018735W,E02000546,Hounslow 021,Beavers Crescent,POINT (-0.393365 51.46746)
490006485N,E02000796,Richmond upon Thames 013,Ellerman Avenue,POINT (-0.382605 51.44723)
490006485S,E02000796,Richmond upon Thames 013,Ellerman Avenue,POINT (-0.383089 51.44656)
490007767N,E02000796,Richmond upon Thames 013,Godfrey Way,POINT (-0.379043 51.4507)
490007767S,E02000796,Richmond upon Thames 013,Godfrey Way,POINT (-0.379287 51.4503)
490012168N,E02000796,Richmond upon Thames 013,Simpson Road,POINT (-0.375717 51.45399)
490012168S,E02000796,Richmond upon Thames 013,Simpson Road,POINT (-0.375925 51.45339)
490001336B,E02000796,Richmond upon Thames 013,Whitton Station,POINT (-0.358113 51.44922)
490005124E,E02000796,Richmond upon Thames 013,Chester Avenue (TW2),POINT (-0.376964 51.44884)
490005124W,E02000796,Richmond upon Thames 013,Chester Avenue (TW2),POINT (-0.37755 51.44897)
490005151E,E02000796,Richmond upon Thames 013,Cheyne Avenue,POINT (-0.373857 51.44759)
490005151W,E02000796,Richmond upon Thames 013,Cheyne Avenue,POINT (-0.373179 51.44722)
490007995Z,E02000796,Richmond upon Thames 013,Whitton Corner Health & Social Care Centre,POINT (-0.364352 51.44456)
490009310E,E02000796,Richmond upon Thames 013,Longford Road,POINT (-0.36794 51.44523)
490009310W,E02000796,Richmond upon Thames 013,Longford Road,POINT (-0.368668 51.44542)
490010866N,E02000796,Richmond upon Thames 013,Pauline Crescent,POINT (-0.35956 51.44698)
490010866S,E02000796,Richmond upon Thames 013,Pauline Crescent,POINT (-0.359584 51.4467)
490011836E,E02000796,Richmond upon Thames 013,Ryecroft Avenue,POINT (-0.361179 51.44557)
490011836W,E02000796,Richmond upon Thames 013,Ryecroft Avenue,POINT (-0.36228 51.44497)
490007995S,E02000796,Richmond upon Thames 013,Whitton Corner Health & Social Care Centre,POINT (-0.365142 51.44379)
490007995N,E02000796,Richmond upon Thames 013,Whitton Corner Health & Social Care Centre,POINT (-0.365375 51.44371)
490018715S,E02000796,Richmond upon Thames 013,Montrose Avenue (TW2),POINT (-0.366717 51.44966)
490018717N,E02000796,Richmond upon Thames 013,Ashley Drive,POINT (-0.366463 51.4479)
490018717S,E02000796,Richmond upon Thames 013,Ashley Drive,POINT (-0.366317 51.44798)
490018718N,E02000796,Richmond upon Thames 013,Longford Road,POINT (-0.365878 51.44575)
